avg_pass,check_same_postion,check_diff_rank,avg_pass_position,mean_degree,between_P1,avg_pass_percentage_P1,p1,p2,target
4.83333333333,0,0,0.2222222222222222,7.642857142857143,2.1587301587301586,0.7716666666666666,3,4,6
2.0,1,0,0.14035087719298245,7.642857142857143,2.1587301587301586,0.7716666666666666,3,24,3
2.83333333333,0,0,0.22608695652173913,7.642857142857143,2.1587301587301586,0.7716666666666666,3,8,2
0.666666666667,0,0,0.02586206896551724,7.642857142857143,2.7028439153439145,0.75,2,11,2
4.33333333333,0,0,0.23404255319148937,7.642857142857143,2.7028439153439145,0.75,2,10,3
0.333333333333,0,0,0.012711864406779662,7.642857142857143,2.7028439153439145,0.75,2,13,1
3.0,0,0,0.23949579831932774,7.642857142857143,2.7028439153439145,0.75,2,21,2
5.5,0,0,0.2612244897959184,7.642857142857143,2.7028439153439145,0.75,2,22,7
0.833333333333,0,0,0.028455284552845527,7.642857142857143,2.7028439153439145,0.75,2,19,1
1.33333333333,1,0,0.13360323886639677,7.642857142857143,2.7028439153439145,0.75,2,26,1
6.16666666667,0,0,0.27380952380952384,7.642857142857143,2.7028439153439145,0.75,2,4,5
0.666666666667,0,0,0.28515625,7.642857142857143,2.7028439153439145,0.75,2,7,4
4.16666666667,1,0,0.14559386973180077,7.642857142857143,2.7028439153439145,0.75,2,24,5
2.83333333333,0,0,0.2824427480916031,7.642857142857143,2.7028439153439145,0.75,2,8,1
3.0,0,0,0.033962264150943396,7.642857142857143,3.1569504569504567,0.8916666666666666,4,11,3
8.83333333333,1,0,0.2357142857142857,7.642857142857143,3.1569504569504567,0.8916666666666666,4,10,15
3.0,0,0,0.20567375886524822,7.642857142857143,3.1569504569504567,0.8916666666666666,4,26,2
10.6666666667,1,0,0.25773195876288657,7.642857142857143,3.1569504569504567,0.8916666666666666,4,21,9
5.66666666667,1,0,0.27759197324414714,7.642857142857143,3.1569504569504567,0.8916666666666666,4,22,8
0.833333333333,0,0,0.0429042904290429,7.642857142857143,3.1569504569504567,0.8916666666666666,4,18,4
3.5,0,0,0.20195439739413681,7.642857142857143,3.1569504569504567,0.8916666666666666,4,3,4
6.16666666667,0,0,0.22468354430379747,7.642857142857143,3.1569504569504567,0.8916666666666666,4,2,9
1.5,1,0,0.2786377708978328,7.642857142857143,3.1569504569504567,0.8916666666666666,4,7,7
6.5,1,0,0.2852760736196319,7.642857142857143,3.1569504569504567,0.8916666666666666,4,8,3
0.5,0,0,0.04281345565749235,7.642857142857143,0.45728114478114473,0.5549999999999999,7,11,1
1.5,0,0,0.22658610271903323,7.642857142857143,0.45728114478114473,0.5549999999999999,7,24,4
0.166666666667,0,0,0.0030120481927710845,7.642857142857143,0.45728114478114473,0.5549999999999999,7,13,1
2.0,1,0,0.29289940828402367,7.642857142857143,0.45728114478114473,0.5549999999999999,7,21,6
1.0,1,0,0.30523255813953487,7.642857142857143,0.45728114478114473,0.5549999999999999,7,22,6
0.5,0,0,0.22254335260115607,7.642857142857143,0.45728114478114473,0.5549999999999999,7,26,2
0.333333333333,0,0,0.22478386167146974,7.642857142857143,0.45728114478114473,0.5549999999999999,7,3,1
1.33333333333,0,0,0.2401129943502825,7.642857142857143,0.45728114478114473,0.5549999999999999,7,2,7
1.83333333333,1,0,0.31215469613259667,7.642857142857143,0.45728114478114473,0.5549999999999999,7,4,8
1.0,0,0,0.21095890410958903,7.642857142857143,1.0832732082732084,0.6316666666666666,24,10,3
1.16666666667,0,0,0.013623978201634877,7.642857142857143,1.0832732082732084,0.6316666666666666,24,13,2
4.66666666667,0,0,0.22459893048128343,7.642857142857143,1.0832732082732084,0.6316666666666666,24,21,7
0.333333333333,0,0,0.22666666666666666,7.642857142857143,1.0832732082732084,0.6316666666666666,24,22,1
4.66666666667,1,0,0.11081794195250659,7.642857142857143,1.0832732082732084,0.6316666666666666,24,26,4
2.66666666667,1,0,0.11780104712041885,7.642857142857143,1.0832732082732084,0.6316666666666666,24,3,3
3.33333333333,1,0,0.1358974358974359,7.642857142857143,1.0832732082732084,0.6316666666666666,24,2,8
4.5,0,0,0.23173803526448364,7.642857142857143,1.0832732082732084,0.6316666666666666,24,4,7
1.33333333333,0,0,0.24504950495049505,7.642857142857143,1.0832732082732084,0.6316666666666666,24,7,7
0.833333333333,0,0,0.24691358024691357,7.642857142857143,1.0832732082732084,0.6316666666666666,24,8,1
1.33333333333,0,0,0.21375921375921375,7.642857142857143,0.6021224146224146,0.7233333333333334,8,24,2
5.0,1,0,0.28117359413202936,7.642857142857143,0.6021224146224146,0.7233333333333334,8,10,2
0.166666666667,0,0,0.004878048780487805,7.642857142857143,0.6021224146224146,0.7233333333333334,8,13,1
2.83333333333,1,0,0.2822384428223844,7.642857142857143,0.6021224146224146,0.7233333333333334,8,21,1
2.66666666667,1,0,0.28398058252427183,7.642857142857143,0.6021224146224146,0.7233333333333334,8,22,1
4.16666666667,1,0,0.2857142857142857,7.642857142857143,0.6021224146224146,0.7233333333333334,8,4,1
1.0,0,1,1.0,7.928571428571429,0.25066137566137564,0.4833333333333333,11,42,1
0.833333333333,0,1,1.0,7.928571428571429,0.25066137566137564,0.4833333333333333,11,7,1
0.333333333333,1,1,0.5,7.928571428571429,0.25066137566137564,0.4833333333333333,11,22,2
0.666666666667,0,1,0.3333333333333333,7.928571428571429,0.38486652236652236,0.6616666666666666,10,25,2
2.16666666667,0,1,0.6363636363636364,7.928571428571429,0.38486652236652236,0.6616666666666666,10,15,5
3.66666666667,0,1,0.7894736842105263,7.928571428571429,0.38486652236652236,0.6616666666666666,10,21,8
1.83333333333,0,1,0.13636363636363635,7.928571428571429,0.38486652236652236,0.6616666666666666,10,22,3
0.166666666667,0,1,0.17391304347826086,7.928571428571429,0.38486652236652236,0.6616666666666666,10,3,1
1.33333333333,0,1,0.6666666666666666,7.928571428571429,0.38486652236652236,0.6616666666666666,10,8,1
2.33333333333,0,1,0.18518518518518517,7.928571428571429,1.0535834535834538,0.6433333333333333,26,25,3
2.66666666667,0,1,0.3333333333333333,7.928571428571429,1.0535834535834538,0.6433333333333333,26,21,6
5.5,1,1,0.1388888888888889,7.928571428571429,1.0535834535834538,0.6433333333333333,26,22,3
3.33333333333,0,1,0.375,7.928571428571429,1.0535834535834538,0.6433333333333333,26,42,4
1.5,0,1,0.13043478260869565,7.928571428571429,1.0535834535834538,0.6433333333333333,26,1,6
0.5,1,1,0.16326530612244897,7.928571428571429,1.0535834535834538,0.6433333333333333,26,3,3
3.83333333333,1,1,0.21153846153846154,7.928571428571429,1.0535834535834538,0.6433333333333333,26,4,3
3.0,0,1,0.3392857142857143,7.928571428571429,1.0535834535834538,0.6433333333333333,26,8,4
1.33333333333,0,1,0.05084745762711865,7.928571428571429,0.9050986050986051,0.88,15,10,3
2.16666666667,1,1,0.10606060606060606,7.928571428571429,0.9050986050986051,0.88,15,21,7
0.333333333333,0,1,0.014925373134328358,7.928571428571429,0.9050986050986051,0.88,15,22,1
1.33333333333,1,1,0.11764705882352941,7.928571428571429,0.9050986050986051,0.88,15,25,1
3.0,1,1,0.16666666666666666,7.928571428571429,0.9050986050986051,0.88,15,42,4
0.333333333333,0,1,0.0136986301369863,7.928571428571429,0.9050986050986051,0.88,15,1,1
3.5,0,1,0.12195121951219512,7.928571428571429,0.9050986050986051,0.88,15,3,9
1.83333333333,0,1,0.13253012048192772,7.928571428571429,0.9050986050986051,0.88,15,4,1
1.66666666667,1,1,0.19318181818181818,7.928571428571429,0.9050986050986051,0.88,15,7,5
2.83333333333,1,1,0.2111111111111111,7.928571428571429,0.9050986050986051,0.88,15,8,2
3.5,0,1,0.08421052631578947,7.928571428571429,1.1327441077441078,0.5683333333333334,21,10,5
1.66666666667,0,1,0.13402061855670103,7.928571428571429,1.1327441077441078,0.5683333333333334,21,26,2
2.0,1,1,0.23529411764705882,7.928571428571429,1.1327441077441078,0.5683333333333334,21,15,5
2.33333333333,0,1,0.16822429906542055,7.928571428571429,1.1327441077441078,0.5683333333333334,21,22,5
2.0,1,1,0.25892857142857145,7.928571428571429,1.1327441077441078,0.5683333333333334,21,25,5
1.5,0,1,0.07964601769911504,7.928571428571429,1.1327441077441078,0.5683333333333334,21,16,1
7.16666666667,1,1,0.3333333333333333,7.928571428571429,1.1327441077441078,0.5683333333333334,21,42,13
0.666666666667,0,1,0.16923076923076924,7.928571428571429,1.1327441077441078,0.5683333333333334,21,3,4
2.16666666667,0,1,0.17557251908396945,7.928571428571429,1.1327441077441078,0.5683333333333334,21,4,1
4.0,1,1,0.3308270676691729,7.928571428571429,1.1327441077441078,0.5683333333333334,21,7,2
1.16666666667,1,1,0.3597122302158273,7.928571428571429,1.1327441077441078,0.5683333333333334,21,8,6
1.83333333333,0,1,0.14285714285714285,7.928571428571429,1.6485449735449735,0.7266666666666667,22,25,1
2.33333333333,1,1,0.10416666666666667,7.928571428571429,1.6485449735449735,0.7266666666666667,22,26,4
0.333333333333,0,1,0.14482758620689656,7.928571428571429,1.6485449735449735,0.7266666666666667,22,15,1
2.83333333333,0,1,0.17333333333333334,7.928571428571429,1.6485449735449735,0.7266666666666667,22,21,5
1.66666666667,0,1,0.013157894736842105,7.928571428571429,1.6485449735449735,0.7266666666666667,22,10,2
2.16666666667,0,1,0.025974025974025976,7.928571428571429,1.6485449735449735,0.7266666666666667,22,16,2
2.0,0,1,0.18471337579617833,7.928571428571429,1.6485449735449735,0.7266666666666667,22,42,3
6.5,0,1,0.1949685534591195,7.928571428571429,1.6485449735449735,0.7266666666666667,22,7,2
5.83333333333,0,1,0.24260355029585798,7.928571428571429,1.6485449735449735,0.7266666666666667,22,8,10
0.833333333333,0,1,0.058823529411764705,7.928571428571429,1.3551046176046178,0.7733333333333333,25,10,1
3.0,0,1,0.1787709497206704,7.928571428571429,1.3551046176046178,0.7733333333333333,25,26,9
2.16666666667,1,1,0.29508196721311475,7.928571428571429,1.3551046176046178,0.7733333333333333,25,15,4
2.83333333333,1,1,0.31016042780748665,7.928571428571429,1.3551046176046178,0.7733333333333333,25,21,4
2.0,0,1,0.18421052631578946,7.928571428571429,1.3551046176046178,0.7733333333333333,25,22,3
0.666666666667,0,1,0.05759162303664921,7.928571428571429,1.3551046176046178,0.7733333333333333,25,16,1
4.0,1,1,0.3248730964467005,7.928571428571429,1.3551046176046178,0.7733333333333333,25,42,6
0.333333333333,0,1,0.18592964824120603,7.928571428571429,1.3551046176046178,0.7733333333333333,25,3,2
1.5,0,1,0.19402985074626866,7.928571428571429,1.3551046176046178,0.7733333333333333,25,4,2
1.33333333333,1,1,0.3251231527093596,7.928571428571429,1.3551046176046178,0.7733333333333333,25,7,2
2.16666666667,1,1,0.33816425120772947,7.928571428571429,1.3551046176046178,0.7733333333333333,25,8,4
0.833333333333,0,1,0.02403846153846154,7.928571428571429,0.8791125541125541,0.7283333333333334,16,11,1
2.5,0,1,0.09004739336492891,7.928571428571429,0.8791125541125541,0.7283333333333334,16,21,3
2.16666666667,0,1,0.07407407407407407,7.928571428571429,1.9519300144300142,0.6,42,10,5
2.66666666667,0,1,0.18807339449541285,7.928571428571429,1.9519300144300142,0.6,42,26,2
1.83333333333,1,1,0.32727272727272727,7.928571428571429,1.9519300144300142,0.6,42,15,2
7.0,1,1,0.3565217391304348,7.928571428571429,1.9519300144300142,0.6,42,21,10
2.83333333333,0,1,0.19230769230769232,7.928571428571429,1.9519300144300142,0.6,42,22,4
3.16666666667,1,1,0.36401673640167365,7.928571428571429,1.9519300144300142,0.6,42,25,5
0.333333333333,0,1,0.1950207468879668,7.928571428571429,1.9519300144300142,0.6,42,3,2
4.5,0,1,0.20164609053497942,7.928571428571429,1.9519300144300142,0.6,42,4,2
2.0,1,1,0.3709677419354839,7.928571428571429,1.9519300144300142,0.6,42,8,5
2.16666666667,0,1,0.023622047244094488,7.928571428571429,0.3805615680615681,0.8416666666666667,1,10,6
2.83333333333,0,1,0.011673151750972763,7.928571428571429,0.3805615680615681,0.8416666666666667,1,26,3
0.833333333333,0,1,0.011538461538461539,7.928571428571429,0.3805615680615681,0.8416666666666667,1,15,3
0.833333333333,0,1,0.019083969465648856,7.928571428571429,0.3805615680615681,0.8416666666666667,1,22,2
0.333333333333,0,1,0.015209125475285171,7.928571428571429,0.3805615680615681,0.8416666666666667,1,25,1
0.666666666667,0,1,0.01893939393939394,7.928571428571429,0.3805615680615681,0.8416666666666667,1,42,1
1.33333333333,0,1,0.03717472118959108,7.928571428571429,0.3805615680615681,0.8416666666666667,1,3,5
3.83333333333,0,1,0.04428044280442804,7.928571428571429,0.3805615680615681,0.8416666666666667,1,4,2
0.166666666667,0,1,0.01838235294117647,7.928571428571429,0.2732804232804233,0.2733333333333333,3,10,1
0.166666666667,1,1,0.05860805860805861,7.928571428571429,0.2732804232804233,0.2733333333333333,3,26,1
4.66666666667,0,1,0.1773049645390071,7.928571428571429,0.2732804232804233,0.2733333333333333,3,15,9
0.333333333333,0,1,0.18309859154929578,7.928571428571429,0.2732804232804233,0.2733333333333333,3,21,2
0.5,0,1,0.1916376306620209,7.928571428571429,0.2732804232804233,0.2733333333333333,3,25,3
0.5,0,1,0.2,7.928571428571429,0.2732804232804233,0.2733333333333333,3,42,3
0.166666666667,0,1,0.024054982817869417,7.928571428571429,0.2732804232804233,0.2733333333333333,3,1,1
2.33333333333,1,1,0.07718120805369127,7.928571428571429,0.2732804232804233,0.2733333333333333,3,4,7
0.166666666667,0,1,0.19732441471571907,7.928571428571429,0.2732804232804233,0.2733333333333333,3,7,1
0.666666666667,0,1,0.2,7.928571428571429,0.2732804232804233,0.2733333333333333,3,8,1
0.5,0,1,0.019933554817275746,7.928571428571429,1.2490860990860988,0.7866666666666667,4,10,1
5.66666666667,1,1,0.08852459016393442,7.928571428571429,1.2490860990860988,0.7866666666666667,4,26,4
2.83333333333,0,1,0.20195439739413681,7.928571428571429,1.2490860990860988,0.7866666666666667,4,15,2
0.5,1,1,0.09090909090909091,7.928571428571429,1.2490860990860988,0.7866666666666667,4,22,1
1.16666666667,0,1,0.2064516129032258,7.928571428571429,1.2490860990860988,0.7866666666666667,4,25,2
4.5,0,1,0.21153846153846154,7.928571428571429,1.2490860990860988,0.7866666666666667,4,42,2
3.16666666667,0,1,0.031746031746031744,7.928571428571429,1.2490860990860988,0.7866666666666667,4,1,3
3.5,1,1,0.11419753086419752,7.928571428571429,1.2490860990860988,0.7866666666666667,4,3,9
1.83333333333,0,1,0.20615384615384616,7.928571428571429,1.2490860990860988,0.7866666666666667,4,7,1
0.833333333333,0,1,0.15337423312883436,7.928571428571429,3.6691919191919187,0.7933333333333332,7,11,1
1.0,1,1,0.2887537993920973,7.928571428571429,3.6691919191919187,0.7933333333333332,7,25,3
1.33333333333,0,1,0.15454545454545454,7.928571428571429,3.6691919191919187,0.7933333333333332,7,26,1
1.33333333333,1,1,0.2921686746987952,7.928571428571429,3.6691919191919187,0.7933333333333332,7,15,2
2.5,0,1,0.05105105105105105,7.928571428571429,3.6691919191919187,0.7933333333333332,7,16,1
1.0,0,1,0.16568047337278108,7.928571428571429,3.6691919191919187,0.7933333333333332,7,3,5
1.66666666667,0,1,0.168141592920354,7.928571428571429,3.6691919191919187,0.7933333333333332,7,4,1
1.83333333333,0,1,0.052941176470588235,7.928571428571429,0.6982864357864358,0.6116666666666667,8,10,1
0.833333333333,0,1,0.1749271137026239,7.928571428571429,0.6982864357864358,0.6116666666666667,8,26,3
2.0,1,1,0.30113636363636365,7.928571428571429,0.6982864357864358,0.6116666666666667,8,21,9
4.83333333333,0,1,0.18662952646239556,7.928571428571429,0.6982864357864358,0.6116666666666667,8,22,7
2.33333333333,1,1,0.3087431693989071,7.928571428571429,0.6982864357864358,0.6116666666666667,8,25,7
3.0,1,1,0.3162162162162162,7.928571428571429,0.6982864357864358,0.6116666666666667,8,42,4
1.33333333333,0,1,0.18983957219251338,7.928571428571429,0.6982864357864358,0.6116666666666667,8,3,4
1.5,0,1,0.192,7.928571428571429,0.6982864357864358,0.6116666666666667,8,4,1
0.333333333333,1,0,1.0,8.642857142857142,1.2378968253968252,0.30833333333333335,11,10,2
0.5,0,0,0.6,8.642857142857142,1.2378968253968252,0.30833333333333335,11,39,3
2.33333333333,0,0,0.2857142857142857,8.642857142857142,1.2378968253968252,0.30833333333333335,11,17,2
1.83333333333,0,0,0.36363636363636365,8.642857142857142,1.2378968253968252,0.30833333333333335,11,23,4
0.833333333333,1,0,0.4375,8.642857142857142,1.2378968253968252,0.30833333333333335,11,16,5
0.333333333333,0,0,0.23529411764705882,8.642857142857142,1.2378968253968252,0.30833333333333335,11,6,1
0.5,1,0,0.5,8.642857142857142,1.2378968253968252,0.30833333333333335,11,8,3
1.0,1,0,0.6153846153846154,8.642857142857142,0.9667989417989418,0.395,10,11,6
1.0,0,0,0.3125,8.642857142857142,0.9667989417989418,0.395,10,39,6
0.166666666667,1,0,0.5151515151515151,8.642857142857142,0.9667989417989418,0.395,10,15,1
1.66666666667,0,0,0.18421052631578946,8.642857142857142,0.9667989417989418,0.395,10,17,5
3.33333333333,1,0,0.5531914893617021,8.642857142857142,0.9667989417989418,0.395,10,16,9
1.83333333333,1,0,0.5961538461538461,8.642857142857142,0.9667989417989418,0.395,10,19,5
1.33333333333,0,0,0.12727272727272726,8.642857142857142,0.9667989417989418,0.395,10,23,3
0.166666666667,0,0,0.017857142857142856,8.642857142857142,0.9667989417989418,0.395,10,1,1
1.83333333333,0,0,0.19298245614035087,8.642857142857142,0.9667989417989418,0.395,10,3,1
1.5,0,0,0.25806451612903225,8.642857142857142,0.9667989417989418,0.395,10,4,5
0.333333333333,0,0,0.28125,8.642857142857142,0.9667989417989418,0.395,10,6,2
0.333333333333,0,0,0.13636363636363635,8.642857142857142,0.9667989417989418,0.395,10,9,2
1.0,1,0,0.5138888888888888,8.642857142857142,0.9667989417989418,0.395,10,8,6
1.16666666667,0,0,0.08860759493670886,8.642857142857142,0.34530423280423284,0.25,39,11,7
1.16666666667,0,0,0.16279069767441862,8.642857142857142,0.34530423280423284,0.25,39,10,7
0.5,0,0,0.033707865168539325,8.642857142857142,0.34530423280423284,0.25,39,17,3
0.833333333333,0,0,0.17582417582417584,8.642857142857142,0.34530423280423284,0.25,39,16,2
0.333333333333,0,0,0.1935483870967742,8.642857142857142,0.34530423280423284,0.25,39,19,2
0.166666666667,0,0,0.010638297872340425,8.642857142857142,0.34530423280423284,0.25,39,23,1
0.5,1,0,0.030927835051546393,8.642857142857142,0.34530423280423284,0.25,39,4,3
0.166666666667,1,0,0.04081632653061224,8.642857142857142,0.34530423280423284,0.25,39,6,1
0.166666666667,0,0,0.1919191919191919,8.642857142857142,0.34530423280423284,0.25,39,8,1
0.166666666667,1,0,0.38,8.642857142857142,1.5017195767195768,0.8700000000000001,15,10,1
0.666666666667,0,0,0.18811881188118812,8.642857142857142,1.5017195767195768,0.8700000000000001,15,39,1
1.66666666667,0,0,0.11538461538461539,8.642857142857142,1.5017195767195768,0.8700000000000001,15,17,3
2.5,1,0,0.37142857142857144,8.642857142857142,1.5017195767195768,0.8700000000000001,15,19,1
0.166666666667,0,0,0.018867924528301886,8.642857142857142,1.5017195767195768,0.8700000000000001,15,1,1
0.833333333333,0,0,0.18691588785046728,8.642857142857142,1.5017195767195768,0.8700000000000001,15,3,1
1.16666666667,0,0,0.19444444444444445,8.642857142857142,1.5017195767195768,0.8700000000000001,15,4,1
0.333333333333,0,0,0.20909090909090908,8.642857142857142,1.5017195767195768,0.8700000000000001,15,6,2
1.0,0,0,0.11711711711711711,8.642857142857142,1.5017195767195768,0.8700000000000001,15,9,1
0.833333333333,1,0,0.36283185840707965,8.642857142857142,1.5017195767195768,0.8700000000000001,15,8,2
1.0,0,0,0.008771929824561403,8.642857142857142,2.4458333333333333,0.6533333333333333,17,11,1
1.5,0,0,0.058333333333333334,8.642857142857142,2.4458333333333333,0.6533333333333333,17,10,6
0.166666666667,0,0,0.008264462809917356,8.642857142857142,2.4458333333333333,0.6533333333333333,17,39,1
2.0,0,0,0.07317073170731707,8.642857142857142,2.4458333333333333,0.6533333333333333,17,15,2
3.66666666667,0,0,0.09523809523809523,8.642857142857142,2.4458333333333333,0.6533333333333333,17,16,3
4.16666666667,0,0,0.109375,8.642857142857142,2.4458333333333333,0.6533333333333333,17,19,2
1.33333333333,0,0,0.007751937984496124,8.642857142857142,2.4458333333333333,0.6533333333333333,17,23,1
2.33333333333,0,0,0.03759398496240601,8.642857142857142,2.4458333333333333,0.6533333333333333,17,3,4
0.833333333333,0,0,0.058823529411764705,8.642857142857142,2.4458333333333333,0.6533333333333333,17,6,3
0.5,1,0,0.0072992700729927005,8.642857142857142,2.4458333333333333,0.6533333333333333,17,9,1
1.83333333333,1,0,0.3191489361702128,8.642857142857142,4.715873015873016,0.72,16,10,4
0.833333333333,0,0,0.18055555555555555,8.642857142857142,4.715873015873016,0.72,16,39,3
5.83333333333,0,0,0.12666666666666668,8.642857142857142,4.715873015873016,0.72,16,17,6
2.33333333333,0,0,0.07142857142857142,8.642857142857142,4.715873015873016,0.72,16,23,4
2.83333333333,0,0,0.1794871794871795,8.642857142857142,4.715873015873016,0.72,16,3,2
4.0,0,0,0.189873417721519,8.642857142857142,4.715873015873016,0.72,16,4,2
0.166666666667,0,0,0.1949685534591195,8.642857142857142,4.715873015873016,0.72,16,6,1
2.0,1,0,0.2919254658385093,8.642857142857142,4.715873015873016,0.72,16,8,2
1.5,1,0,0.3006134969325153,8.642857142857142,2.708002645502645,0.7033333333333334,19,10,2
0.166666666667,0,0,0.1951219512195122,8.642857142857142,2.708002645502645,0.7033333333333334,19,39,1
4.66666666667,0,0,0.12650602409638553,8.642857142857142,2.708002645502645,0.7033333333333334,19,17,2
1.83333333333,0,0,0.0718562874251497,8.642857142857142,2.708002645502645,0.7033333333333334,19,23,1
4.83333333333,0,0,0.21052631578947367,8.642857142857142,2.708002645502645,0.7033333333333334,19,3,4
